Category_1,Store_Score,Score_1,Score_4,weekday
1,-8.824,0.000307,118.818,6
6,-5.763,0,171.8,5
4,-14.023,0,131.31,4
8,-29.125,0.861,123.367,4
2,-33.476,0.85,120.945,5
9,-9.107,1.91E-06,179.956,6
8,-5.203,0.337,190.104,4
10,-4.985,0.154,109.03,5
10,-12.325,0.197,95.817,5
6,-7.775,3.04E-06,160.064,6
7,-6.638,2.18E-06,111.513,0
5,-8.35,0,132.684,5
1,-7.283,0,110.089,5
7,-4.868,5.69E-05,144.975,5
11,-27.123,0.924,72.945,5
8,-7.09,3.01E-06,143.005,5
11,-21.385,0.982,83.026,4
5,-30.207,0.934,140.199,5
0,-23.049,0.916,99.73,6
9,-14.998,0.934,76.032,4
4,-29.264,0.953,134.133,4
11,-7.916,0,158.093,5
0,-17.202,0.139,159.084,5
10,-17.563,0.444,131.846,4
10,-15.402,0,91.976,6
3,-5.658,1.50E-05,89.987,0
0,-6.505,4.94E-05,115.924,5
0,-5.071,0,174.094,5
1,-4.272,0,122.008,5
4,-8.375,0.00164,167.792,6
11,-4.317,0.893,139.99,5
11,-6.675,0.464,138.005,0
4,-17.072,0.914,168.065,4
1,-35.487,0.554,134.727,5
11,-6.659,0.233,89.89,4
11,-6.735,2.03E-06,120.97,5
1,-32.939,0.785,76.646,4
6,-5.324,3.57E-05,97.951,4
2,-12.527,0.0133,83.823,5
0,-3.404,0.00269,138.149,5
8,-7.064,0,119.93,6
5,-16.877,0.947,119.979,4
11,-4.895,0.00104,127.999,6
9,-20.475,0.0209,106.348,4
2,-13.565,3.45E-06,106.862,5
4,-12.591,0.00342,89.567,6
5,-6.627,0.493,128.952,5
5,-9.28,8.62E-05,83.778,6
3,-8.213,0,139.695,5
1,-3.548,0,109.03,5
10,-6.507,1.27E-05,106.489,5
2,-7.363,0.864,96.656,6
10,-27.468,0.96,79.226,4
3,-10.25,9.99E-05,116.246,6
8,-22.293,0.943,173.632,5
0,-23.12,0.893,130.039,4
8,-13.59,0.000128,151.993,6
0,-9.107,0,126.942,5
4,-29.722,0.939,135.439,5
1,-12.245,0.459,91.485,5
8,-27.878,0.931,68.151,5
4,-12.474,0,147.72,5
0,-27.055,0.933,179.491,4
11,-3.926,7.63E-06,180.196,6
10,-4.729,0.0486,125.006,5
7,-5.211,1.38E-06,122.987,5
7,-4.536,0,149.901,6
6,-5.342,0.000171,107.806,5
11,-11.364,0.000416,102.048,6
5,-25.652,0.895,148.835,5
11,-9.187,0.024,126.007,5
11,-20.685,0.896,138.019,4
10,-6.963,0,120.025,6
7,-7.109,0,79.493,5
0,-21.776,0.816,99.91,6
4,-8.836,2.58E-06,112.796,6
8,-25.282,0.606,63.671,5
2,-10.173,0.00772,186.108,5
6,-4.41,0,114.044,5
5,-13.976,0.000276,97.965,1
4,-9.601,0,83.635,5
0,-26.546,0.955,128.127,5
5,-6.472,0.312,109.967,5
8,-15.308,0,120.736,5
0,-7.73,0.00277,123.039,0
1,-8.031,0,129.483,5
7,-39.02,0.911,60.083,5
5,-7.919,0,116.685,5
9,-5.38,0.00101,142.959,6
9,-3.24,2.19E-05,123.994,5
4,-7.088,0,93.995,5
10,-9.879,0,125.118,5
10,-18.692,0.891,78.284,5
9,-6.811,5.37E-06,105.011,5
7,-18.254,0.82,80.024,5
4,-34.907,0.837,70.937,5
1,-9.65,0,127.987,5
6,-2.313,0,167.965,5
4,-15.014,0.00157,88.762,5
1,-5.014,0.00306,135.019,5
4,-9.723,0.859,97.019,5
11,-7.235,0.00332,127.982,6
7,-4.306,0,150.033,5
2,-9.245,1.39E-06,166.052,5
10,-25.836,0.959,70.387,5
11,-3.051,0.0158,117.046,6
7,-18.476,0.912,148.423,0
5,-11.516,0.000594,116.121,6
8,-24.833,0.959,179.639,4
11,-10.551,0.0239,180.985,6
9,-5.246,0.000327,132.015,5
0,-11.454,0.000964,177.884,6
4,-5.854,0,98.367,5
6,-5.644,5.97E-06,109.951,5
1,-8.609,0.00128,105.014,5
0,-26.898,0.808,70.99,5
1,-5.572,0,93.034,5
11,-22.689,0.931,202.81,4
6,-29.689,0.894,73.366,5
3,-10.441,0.953,96.772,2
8,-10.038,0.936,160.065,1
1,-26.423,0.958,79.306,5
5,-4.002,0,81.003,5
9,-10.178,0.000357,95.045,5
6,-20.48,0.91,88.284,6
9,-15.14,0.00049,36.497,6
7,-15.506,0.606,112.339,6
11,-28.581,0.889,68.238,5
9,-7.596,0.824,121.999,1
3,-10.569,0.00103,115.976,6
4,-19.261,0.916,132.106,5
1,-3.819,2.76E-06,94.066,5
6,-9.413,0.0071,189.002,5
0,-21.028,0.841,47.923,4
0,-4.217,0.035,79.342,5
8,-14.389,0.93,138.509,5
11,-2.973,0.00377,122.072,5
2,-8.27,0.929,107.004,0
2,-26.778,0.934,175.903,5
10,-23.926,0.926,86.884,5
8,-3.493,0.0059,146.97,5
3,-24.017,0.948,116.979,4
8,-6.52,0,173.702,5
0,-5.407,3.57E-06,119.759,6
5,-6.924,0,151.947,5
1,-19.641,0.942,139.979,4
4,-25.858,0.887,77.026,5
1,-25.299,0.986,72.445,6
4,-24.228,0.935,69.666,4
0,-3.191,0,187.826,5
4,-9.832,0.000136,119.974,4
10,-6.901,0,126.915,5
0,-2.658,1.67E-06,106.953,5
3,-29.144,0.93,75.609,5
8,-29.206,0.919,91.366,5
11,-13.986,0.752,66.115,5
0,-14.128,0.764,60.056,6
1,-4.5,0.00459,131.299,5
4,-10.266,0.912,169.9,0
10,-11.19,0.00347,116.037,1
4,-6.9,0.00481,159.888,1
8,-12.854,0.000313,98.983,6
11,-9.928,0,111.029,6
1,-5.972,0.0558,154.926,5
9,-14.657,0.927,111.098,5
8,-13.966,0.00262,67.67,6
2,-26.338,0.822,73.73,5
2,-21.819,0.956,126.106,5
3,-8.221,6.16E-05,100.88,5
11,-10.728,2.56E-05,124.024,6
7,-9.195,0.00179,81.112,5
9,-9.062,0.3,176.031,5
1,-8.838,0.654,88.845,4
6,-29.957,0.94,70.478,5
6,-10.366,2.59E-05,109.41,5
5,-28.051,0.984,132.642,5
8,-20.239,0.757,136.311,4
2,-13.406,0,79.241,5
7,-11.566,0.505,130.264,5
4,-28.086,0.937,94.011,5
8,-26.416,0.85,124.019,6
4,-7.774,0.029,118.04,5
2,-9.886,2.04E-06,98.992,5
9,-5.134,0.000386,122.442,5
1,-25.511,0.765,70.358,5
5,-10.634,0.554,112.238,5
1,-42.013,0.879,68.452,4
4,-12.474,0,147.72,5
9,-6.37,0.712,175.93,0
0,-20.417,0.929,71.631,4
0,-9.362,0.0584,128.166,5
5,-22.242,0.956,201.632,4
11,-15.456,0.916,121.886,5
9,-7.37,0.000192,155.881,6
3,-5.753,0,123.99,5
6,-7.321,0,100.315,5
1,-8.128,0.713,84.992,4
11,-5.97,0,140.931,6
9,-6.932,0.333,135.179,6
8,-7.891,0.565,80.482,5
9,-15.267,0.353,75.768,3
1,-8.851,0.878,81.964,5
7,-5.643,0.0018,95.994,5
11,-3.027,0,84.952,5
0,-18.678,0.91,126.179,6
11,-11.598,0,146.273,5
0,-4.76,5.54E-05,168.981,6
9,-5.217,1.43E-05,109.974,5
1,-4.961,0,99.029,5
0,-25.152,0.951,64.565,4
9,-3.998,1.39E-06,110.016,5
7,-9.747,0.936,136.542,4
9,-29.417,0.953,134.444,4
9,-19.09,0.967,59.897,5
9,-10.704,0.00529,140.031,6
0,-8.143,0.492,115.988,5
9,-8.214,0.00067,139.855,6
4,-19.171,0.898,107.534,4
9,-13.475,0.854,89.023,4
1,-11.913,0.0382,95.038,6
7,-6.156,0.00025,135.596,6
10,-24.419,0.945,139.905,5
2,-10.022,0.00881,199.738,6
0,-17.393,0.485,184.238,6
6,-18.014,0.0135,86.627,6
7,-15.976,0.000785,146.318,4
0,-4.504,0,133.963,5
7,-20.216,0.935,169.978,5
1,-10.192,0.819,167.915,0
5,-11.936,0.000134,109.992,6
0,-4.923,4.01E-06,120.062,5
9,-11.435,0.903,92.048,5
5,-20.872,0.934,114.008,4
5,-17.418,0.881,119.777,5
0,-7.159,0,123.023,5
10,-11.97,0.173,109.902,5
5,-6.412,0.00329,93.911,5
7,-10.183,5.85E-05,127.45,4
10,-11.065,0.0799,156.364,5
5,-25.082,0.991,86.179,6
8,-3.752,8.79E-06,126.938,5
1,-29.526,0.874,135.084,6
1,-5.113,0,104.99,5
7,-31.938,0.954,94.045,5
9,-4.944,2.38E-06,98.991,5
5,-18.078,0.00114,110.872,5
4,-5.751,0,127.877,5
4,-18.584,0.938,77.936,4
6,-9.843,0.00449,82.025,6
4,-6.034,1.16E-06,91.838,5
8,-5.208,1.55E-06,94.952,5
1,-8.749,3.26E-05,112.663,6
1,-2.839,9.24E-06,180.021,5
4,-8.314,0.000232,99.99,6
3,-21.85,0.942,103.02,5
7,-10.965,0.13,135.128,5
2,-4.3,9.61E-05,139.922,6
5,-24.052,0.959,80.43,4
11,-3.007,0,133.06,5
11,-10.53,0,87.947,6
0,-5.582,0.805,77.034,5
2,-10.881,0.00862,69.177,5
8,-9.012,0.899,160.054,4
1,-25.551,0.961,63.696,5
0,-8.818,0.917,125.99,0
6,-6.678,0.782,112.002,0
5,-6.099,0.00604,108.959,0
11,-4.757,0,119.991,5
7,-3.132,0.00256,126.228,5
5,-4.932,0.00433,95.044,5
5,-20.792,0.86,74.857,5
4,-6.334,0.814,95.014,0
0,-12.112,0,96.036,5
3,-21.032,0.896,122.531,5
0,-5.57,0,101.852,5
0,-10.407,1.87E-05,97.909,0
1,-4.333,0.000248,166.099,5
3,-12.103,0.159,174.323,6
1,-7.008,0,95.049,5
4,-5.388,0,84.096,5
8,-23.663,0.739,80.343,5
7,-16.155,0.521,149.979,5
11,-28.103,0.958,75.242,5
7,-32.458,0.891,142.557,6
7,-15.068,0.937,87.037,5
2,-12.371,0.000129,169.245,6
0,-30.464,0.925,206.236,5
8,-6.635,0,93.947,6
10,-8.235,0.00302,82.776,5
0,-4.742,0.0163,208.067,5
4,-5.025,0,167.961,5
11,-5.884,0,175.885,5
1,-23.892,0.946,74.688,4
6,-8.371,1.30E-05,140.061,5
7,-3.632,0,135.956,5
5,-9.587,0.00082,108.068,5
8,-18.544,0.441,139.943,5
0,-28.435,0.881,140.179,5
2,-7.186,3.87E-06,98.082,6
0,-4.809,0,75.427,0
11,-15.118,0.765,93.961,5
4,-14.404,0.674,122.015,5
4,-26.905,0.958,70.351,5
3,-9.575,0.00137,126.686,4
0,-10.749,0.00144,98.888,5
7,-10.757,3.46E-05,109.114,5
1,-4.929,0,134.045,5
8,-5.714,7.64E-06,122.016,4
0,-6.308,0.00105,109.785,5
4,-15.994,0.886,80.015,5
9,-24.218,0.918,89.961,4
2,-19.026,0.831,64.833,5
6,-6.094,1.52E-05,94.074,5
2,-10.536,0.113,129.449,0
7,-3.338,0,153.815,6
1,-11.53,0.000303,105.06,5
0,-6.827,0,139.987,4
11,-16.212,0.157,139.883,4
7,-4.873,0.00183,112.48,5
5,-3.831,0,89.965,5
4,-5.64,0,107.972,5
9,-8.374,0.000193,160.007,5
9,-20.01,0.833,90.149,6
8,-1.485,0.0003,128.002,5
5,-4.864,0.000142,123.933,5
2,-36.582,0.905,138.268,6
2,-28.248,0.934,85.297,5
2,-12.924,0.0155,78.088,5
11,-12.853,5.83E-05,130.802,6
10,-29.534,0.948,61.415,5
6,-5.56,0,136.041,5
8,-24.007,0.000869,84.992,5
2,-5.995,2.12E-05,127.046,5
10,-22.401,0.938,62.956,4
5,-14.901,0,129.841,4
9,-18.531,0.964,77.409,5
6,-19.194,0.397,89.503,4
7,-4.505,0,134.002,5
1,-4.53,0,114.028,5
10,-5.83,0,119.951,5
5,-23.951,0.953,77.273,4
3,-8.744,0.000268,122.925,0
5,-3.88,0,97.518,5
5,-6.846,0.00012,96.035,5
2,-4.534,0.000324,168.707,5
1,-5.996,0,136.02,4
2,-13.585,0.938,94.985,4
9,-23.263,0.896,90.072,5
11,-4.521,0,123.95,5
9,-25.856,0.955,81.863,4
4,-12.839,0,107.947,6
0,-15.495,0.902,91.991,0
8,-10.564,0.891,101.09,4
1,-8.258,0.135,149.087,5
3,-7.996,0.82,90.99,6
9,-8.553,0.483,141.49,5
8,-7.09,3.01E-06,143.005,5
8,-6.068,0,126.164,5
2,-3.427,9.13E-06,102.019,5
3,-4.162,0.0116,89.428,5
4,-11.479,0.915,89.974,4
7,-7.844,0,94.605,5
9,-6.865,0,105.007,5
7,-45.242,0.962,82.139,5
1,-5.934,9.54E-05,171.005,5
7,-17.772,0.945,100.133,5
10,-25.764,0.813,125.401,4
10,-30.222,0.868,68.705,6
5,-23.072,0.755,142.436,6
0,-30.464,0.925,206.236,5
8,-3.789,0,160.028,5
11,-6.069,0.000461,75.009,0
1,-5.066,0,84.909,5
7,-7.764,1.40E-05,111.88,6
2,-15.99,0.911,182.039,6
0,-4.078,0.00574,128.024,5
5,-22.841,0.366,68.767,6
8,-25.282,0.606,63.671,5
1,-10.765,0,167.928,6
2,-4.535,2.38E-06,81.844,5
4,-4.199,2.05E-05,146.347,6
1,-9.186,0,155.127,5
8,-7.159,6.05E-06,103.952,5
1,-9.994,1.28E-05,149.876,5
11,-19.656,0.268,134.998,5
2,-24.232,0.801,128.069,6
2,-6.993,5.58E-05,168.025,6
5,-7.675,0,136.97,5
1,-2.949,7.78E-06,92.303,5
9,-26.12,0.901,95.083,4
0,-6.106,0,168.053,5
6,-5.607,0,157.241,4
9,-21.629,0.963,139.381,5
1,-3.471,0,128.006,5
0,-8.143,0.912,82.988,5
4,-6.508,9.01E-06,122.851,6
7,-5.608,0.133,114.399,6
8,-24.636,0.945,61.962,5
5,-3.912,0.00378,138.009,5
2,-31.07,0.896,131.514,4
11,-5.429,0,130.03,5
2,-5.608,0,129.028,5
6,-3.358,2.22E-06,136.004,6
8,-4.774,0,156.034,5
7,-8.035,0.000667,106.947,5
4,-11.788,0.853,155.964,4
10,-4.253,1.35E-06,143.853,5
9,-8.864,0.929,159.993,0
7,-13.859,0.868,75.02,5
5,-5.014,0.546,120.042,5
2,-14.569,0.000141,134.852,6
0,-14.304,1.52E-06,80.367,5
3,-4.766,0,137.591,5
1,-4.66,0,98.96,5
4,-10.139,0,94.959,6
5,-9.149,0.0172,123.952,6
4,-2.986,0,128.992,5
2,-41.845,0.959,139.573,4
6,-6.848,0.0031,109.006,5
11,-22.954,0.726,101.812,5
7,-22.072,0.95,140.616,5
8,-10.355,1.03E-06,96.035,6
9,-14.497,0.000152,169.563,0
0,-16.207,0.896,118.014,4
2,-4.493,0,65.997,5
7,-7.499,0.0285,96.855,5
7,-12.242,0.00113,138.216,4
3,-13.668,0.891,125.101,0
1,-6.491,0,172.006,5
0,-7.238,8.08E-06,139.944,5
6,-6.704,1.17E-06,140.011,4
2,-9.506,0.0395,122.997,5
7,-22.505,0.978,84.147,6
1,-5.865,0.249,165.096,5
3,-11.03,0.0709,75.844,5
1,-6.32,6.68E-06,143.988,6
0,-6.236,0.0295,128.003,6
2,-15.626,7.12E-06,148.095,5
4,-20.627,0.801,135.853,5
5,-25.614,0.954,51.053,4
10,-18.234,0.102,148.696,2
9,-19.497,0.95,75.82,5
7,-15.112,0,130.627,5
5,-9.623,9.23E-06,179.918,0
2,-6.472,0,108.808,6
11,-6.665,0.0804,132.612,5
6,-9.576,0,119.948,6
0,-16.955,0.974,106.358,4
11,-6.333,7.73E-06,127.021,5
6,-13.502,1.20E-05,92.681,0
5,-6.921,0.0395,110.659,6
5,-6.932,0.78,124.431,5
7,-12.238,0.00138,111.485,5
7,-6.117,2.00E-05,99.989,0
2,-20.16,0.911,102.331,5
1,-8.948,0,128.532,6
0,-19.755,0.585,132.607,4
3,-25.83,0.949,88.766,5
7,-14.927,0.374,154.086,5
10,-30.853,0.953,64.081,4
4,-13.866,0.937,146.413,5
0,-12.903,6.34E-06,80.073,5
1,-2.693,0.00215,131.073,5
3,-9.289,0.000206,80.12,6
1,-5.655,3.77E-06,99.7,5
0,-10.572,0,99.993,6
10,-6.652,0.000107,95.307,6
1,-5.827,0,144.747,5
5,-16.017,0,119.95,0
2,-6.982,0.839,114.235,1
11,-7.547,1.19E-06,119.868,5
4,-31.846,0.904,91.668,5
8,-4.94,9.98E-06,175.159,5
8,-14.432,0.672,150.119,4
1,-6.222,0,134.981,5
11,-14.46,0.877,97.842,5
0,-4.906,0,129.982,5
5,-7.234,0.00168,125.021,5
8,-26.962,0.841,68.99,5
7,-11.822,0.887,86.994,5
7,-7.734,0.00503,128.981,6
8,-21.605,0.073,132.059,1
3,-5.071,0,79.948,5
0,-3.911,0,127.966,5
0,-6.114,5.94E-05,123.025,5
6,-6.294,1.47E-05,112.977,5
10,-11.903,0.000511,119.868,6
0,-5.644,0,95.979,6
7,-7.098,4.96E-05,168.766,5
4,-14.528,0.878,100.003,5
4,-18.378,0.556,62.786,2
5,-11.883,8.36E-05,145.697,5
2,-27.499,0.913,140.499,5
1,-9.798,0.893,73.994,5
9,-13.935,0.817,204.447,5
7,-9.209,0.469,109.435,5
2,-13.625,0.87,82.136,5
9,-16.787,0.935,135.119,3
0,-15.365,0.886,106.487,6
9,-5.653,0.0104,153.398,5
2,-5.267,0.00044,115.719,6
4,-4.12,3.61E-06,94.018,5
2,-20.069,0.934,139.474,5
7,-30.596,0.916,133.722,4
0,-15.171,0.878,139.922,4
0,-11.311,1.54E-06,180.965,5
11,-7.102,0.831,96.929,5
4,-7.318,0.000177,128.978,5
1,-37.279,0.456,75.265,5
1,-16.158,0.581,129.619,0
8,-6.138,0.712,91.032,4
0,-22.02,0.843,90.913,6
10,-10.027,0.0228,90.005,6
4,-5.858,0.802,122.002,5
2,-5.82,6.27E-06,180.085,5
1,-15.248,1.14E-06,98.656,5
7,-23.229,0.929,61.608,5
1,-9.794,0.000586,96.002,5
0,-22.959,0.755,80.389,4
0,-8.197,1.11E-06,163.048,5
2,-4.009,1.59E-05,154.639,6
5,-12.064,0.357,130.177,5
9,-9.657,0.149,109.966,5
0,-17.512,0.656,112.032,4
9,-15.09,2.47E-05,77.58,5
2,-11.166,4.22E-05,80.617,2
11,-2.855,0,89.481,5
9,-25.195,0.953,76.548,5
4,-3.167,0,117.95,6
4,-30.118,0.995,87.452,5
8,-4.692,0,122.067,5
9,-12.56,6.32E-05,78.088,6
3,-32.022,0.902,78.159,0
10,-9.899,0.00338,117.512,4
9,-6.836,5.06E-06,135.471,6
2,-12.815,0.00739,79.959,5
1,-8.37,8.10E-06,121.002,6
10,-4.421,0,77.015,5
0,-5.511,0,92.044,5
5,-11.456,0.861,85.73,5
2,-10.452,0.00371,150.048,6
7,-10.113,0.0834,82.139,0
0,-17.596,0.592,69.662,5
7,-11.717,0.000168,123.191,5
10,-3.471,0,93.985,5
10,-9.156,9.55E-05,77.451,4
5,-3.113,0,124.307,5
7,-19.866,0.869,73.855,5
11,-18.468,0.898,171.55,4
7,-9.412,8.73E-06,163.809,5
9,-13.475,0.854,89.023,4
0,-12.892,0,76.783,5
9,-5.3,0,177.371,6
4,-24.251,0.966,133.704,4
3,-25.457,0.94,117.453,4
5,-5.454,0.00171,78.02,5
10,-35.19,0.88,137.327,5
5,-28.286,0.939,128.63,5
6,-9.684,0.000176,121.975,2
8,-26.91,0.942,110.403,4
1,-5.179,0,76.943,5
1,-4.313,0,128.136,5
5,-22.049,0.0834,112.916,4
10,-8.477,0.0012,135.47,6
1,-6.439,0.000351,109.197,5
3,-12.912,0.356,69.121,5
2,-4.41,7.74E-05,134.003,6
0,-17.013,0.903,85.726,5
6,-17.039,0.911,75.495,5
11,-5.597,0.000171,120.005,5
9,-5.943,3.66E-05,99.997,5
9,-20.252,0.929,125.434,4
11,-29.131,0.971,122.427,5
9,-5.442,0.0101,100.037,4
1,-4.168,7.70E-05,104.863,5
1,-13.4,0.00343,114.036,5
6,-6.94,0.000256,68.893,6
4,-5.847,0.000332,131.248,6
3,-12.469,1.24E-05,173.957,5
2,-8.084,0,118.491,5
11,-7.887,1.48E-05,75.007,5
4,-6.965,0,149.992,5
7,-8.383,0.00209,91.927,5
8,-22.293,0.943,173.632,5
0,-15.155,0.942,97.556,4
1,-6.073,0,160.458,5
8,-4.715,0.000166,153.88,5
10,-14.399,0.153,138.522,5
2,-9.304,2.04E-05,101.498,5
2,-7.788,0.219,187.823,4
6,-5.044,8.75E-05,140.992,6
2,-3.066,0.715,135.004,5
7,-9.811,1.15E-05,125.152,6
6,-10.552,0.948,112.066,6
6,-6.474,0,92.097,5
4,-23.67,0.917,67.097,6
2,-20.488,0.902,84.736,5
2,-4.515,0,77.501,6
7,-22.682,0.961,72.342,4
7,-8.806,0.00142,124.966,6
2,-7.192,0,81.601,6
1,-20.895,0.898,65.259,5
3,-9.568,0.000918,113.234,5
10,-3.723,0,164.988,5
1,-25.14,0.913,136.156,5
0,-8.738,4.88E-05,162.48,5
10,-6.831,0,131.859,5
10,-5.506,3.46E-05,123.994,5
7,-8.026,0,84.964,5
0,-4.455,9.86E-06,109.994,5
6,-8.513,0.58,180.138,4
5,-24.659,0.74,96.665,1
7,-5.114,0,120.274,5
7,-6.317,7.90E-06,126.097,5
2,-5.697,0.0012,124.08,6
9,-18.59,0.937,141.32,5
9,-4.074,0,138.038,5
6,-17.821,0.757,136.843,5
4,-5.316,0,148.046,5
8,-18.487,0.906,111.985,5
6,-7.02,0,90.131,6
3,-2.803,2.03E-06,149.859,5
0,-7.086,0.0717,125.05,4
2,-5.931,0.313,170.017,5
7,-19.591,0.127,79.396,4
0,-6.92,0.629,120.627,5
7,-7.808,0.00185,129.981,6
0,-18.165,0.948,102.84,5
3,-6.781,0,95.989,6
8,-8.685,0,108.031,5
2,-9.019,0.00062,122.644,6
2,-3.49,0,140.149,4
9,-15.216,0,138.798,5
11,-9.115,0,94.72,5
9,-6.769,2.70E-06,78.187,5
11,-10.322,0.0109,129.269,5
3,-2.867,0.000216,129.975,5
9,-3.892,0.517,134.288,5
0,-14.224,0.0418,86.857,6
6,-4.667,0,145.931,5
3,-28.312,0.966,125.882,4
6,-9.943,0.903,83.564,4
7,-12.908,0.798,101.027,5
11,-6.856,1.00E-05,122.977,4
9,-3.674,0.0101,105.872,6
0,-6.99,1.35E-05,114.574,6
5,-9.797,0.836,140.037,5
9,-6.818,1.30E-06,120.357,0
9,-4.312,0,125.023,5
3,-26.195,0.923,201.791,4
6,-4.392,0,110.075,5
11,-4.057,0,78.979,5
0,-7.409,0.0422,129,5
8,-9.941,0.00137,80.401,6
6,-10.912,1.30E-06,80.018,5
7,-13.748,0.102,102.265,6
0,-17.957,0.899,85.304,5
2,-17.809,0.945,106.99,5
4,-9.232,0.0117,144.922,4
9,-12.133,0.00878,104.453,1
7,-5.305,0,132.025,5
2,-4.722,0,100.027,5
7,-33.126,0.869,68.252,6
9,-7.339,0.393,84.033,4
7,-6.109,0,92.456,5
1,-10.193,0,113.256,5
7,-27.203,0.86,170.208,4
8,-5.121,0.000143,164.991,4
0,-18.976,0.915,60.734,5
7,-9.813,0.0019,79.973,4
3,-8.543,0.00149,94.934,5
10,-2.053,0.00337,110.054,5
9,-2.204,0,81.966,5
2,-7.237,0,110.443,5
10,-10.924,0.0154,96.507,6
10,-13.937,0.243,81.995,4
4,-12.537,0.893,180.125,4
9,-8.491,0.926,168.081,4
7,-7.835,0,103.73,6
11,-13.33,0.891,178.526,5
7,-10.596,0.687,99.985,6
8,-23.523,0.969,130.064,5
2,-9.033,0.883,176.114,4
8,-24.352,0.812,93.097,5
5,-13.669,0.686,110.127,4
0,-22.365,0.93,79.846,5
8,-25.282,0.606,63.671,5
11,-9.566,0.00206,131.981,6
5,-8.118,0.00142,125.02,5
2,-9.915,0.0768,84.078,5
10,-4.645,0,105.012,5
8,-13.59,0.688,78.018,2
5,-10.157,0.0512,116.004,6
4,-2.822,1.02E-06,110.966,6
4,-19.261,0.916,132.106,5
2,-3.77,0,176.024,5
9,-8.276,0.961,111.062,5
9,-28.96,0.544,128.294,5
0,-11.444,0.903,140.016,5
10,-11.97,0.173,109.902,5
2,-4.771,0.819,124.025,4
4,-19.948,0.00928,97.649,0
0,-6.275,0.000135,84.672,5
0,-26.048,0.946,184.017,5
4,-27.47,0.901,143.155,6
6,-28.441,0.00259,112.361,6
5,-16.239,2.27E-06,177.279,6
11,-4.459,0,128.062,5
5,-6.83,0.000244,105.09,5
9,-4.321,1.91E-05,152.445,5
0,-4.847,0,85.029,5
4,-5.507,0,131.954,6
9,-5.659,0.114,117.461,6
1,-25.478,0.952,74.178,4
0,-11.285,0.652,163.107,0
1,-3.035,0,94.981,6
4,-8.33,0.0144,137.012,6
11,-3.173,0,90.299,4
11,-7.666,0,175.668,5
8,-8.094,0,140.06,5
7,-6.155,0.000718,113.425,6
0,-9.691,0.891,142.127,5
1,-9.783,0,173.019,5
9,-17.039,0.826,121.737,5
5,-38.201,0.0209,96.529,4
5,-15.017,0.133,84.802,4
9,-23.3,0.945,74.304,4
5,-6.418,0,104.997,5
7,-5.125,0,82.43,6
2,-5.39,4.36E-05,173.938,5
10,-9.359,0,61.021,4
0,-15.808,0.864,143.975,6
7,-28.882,0.969,68.359,4
3,-11.751,0.627,81.004,4
5,-8.237,0,91.873,5
2,-7.137,0,84.295,5
5,-8.934,0.0809,161.775,5
10,-4.593,0,125.989,4
2,-5.255,5.17E-06,144.382,6
6,-32.578,0.911,113.84,4
10,-5.896,7.42E-06,123.03,4
5,-6.181,0,100.001,5
7,-6.805,3.39E-05,94.991,4
10,-11.498,0.0194,88.718,5
9,-6.177,0.00808,103.017,5
10,-9.156,9.55E-05,77.451,4
0,-6.769,0.155,96.972,6
7,-9.653,0.051,135.823,5
9,-8.762,0.000346,96.003,6
2,-9.046,0.0263,126.962,6
1,-10.334,0.692,94.938,4
0,-9.573,9.71E-05,122.97,5
9,-19.878,0.872,73.268,5
7,-9.211,8.29E-05,77.169,5
1,-6.065,6.05E-05,82.499,5
1,-4.478,0,139.999,5
0,-40.295,0.929,95.936,4
6,-15.936,0.675,76.033,4
3,-29.372,0.907,69.839,5
0,-24.661,0.111,169.147,6
2,-6.025,0,119.946,6
9,-8.778,0.152,127.024,5
1,-4.696,0.000255,96.952,5
10,-10.118,6.43E-05,103.932,5
11,-3.389,0,95.029,5
2,-9.048,0,126.399,6
9,-21.92,0.866,83.767,6
7,-10.643,0.368,94.887,5
9,-2.787,0.124,123.963,5
5,-4.025,0.00206,160.086,5
9,-13.663,0.905,80.956,4
0,-5.461,5.69E-05,93.964,5
9,-20.285,0.887,139.526,5
7,-9.401,0.836,168.188,4
7,-18.689,0.883,82.023,4
8,-27.297,0.45,68.092,5
5,-10.123,0,106.605,5
11,-21.408,0.932,67.23,4
2,-9.945,0,132.235,6
9,-26.839,0.601,87.395,5
2,-9.245,1.39E-06,166.052,5
4,-6.482,0.0119,137.967,4
6,-15.556,0.837,99.949,5
3,-30.661,0.964,66.759,5
9,-11.729,0.000243,176.268,5
2,-5.289,0,82.885,6
1,-6.504,0.00602,109.948,6
7,-17.06,0.78,129.16,5
9,-15.782,0.551,133.029,4
8,-31.202,0.931,129.868,5
2,-4.538,2.62E-06,75.106,5
10,-6.151,0,112.641,5
2,-4.722,0,100.027,5
1,-3.034,0,131.989,6
7,-17.087,0.924,78.092,5
0,-4.771,0,144.015,5
10,-8.218,0.87,91.004,4
5,-1.17,0.00408,120.016,6
1,-10.732,0,140.048,5
8,-6.658,0,178.765,5
5,-26.307,0.923,82.866,5
7,-6.674,3.98E-06,90.012,6
9,-12.088,0.89,90.082,4
9,-13.331,0.812,79.992,4
6,-28.698,0.854,63.521,5
9,-19.46,0.74,69.981,5
5,-9.322,0.113,99.992,6
1,-26.263,0.673,137.852,6
1,-5.626,0,95.073,5
2,-27.95,0.802,83.589,6
